from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Left,Right,523442.046907,523442.14744,0.10053299996070564
Right,Mid,523442.14744,523442.616592,0.46915200003422797
Mid,Mid,523442.616592,523442.784146,0.16755399998510256
Mid,Right,523442.784146,523443.286809,0.5026630000211298
Right,Left,523443.286809,523443.32032,0.03351099998690188
Left,Right,523443.32032,523443.353831,0.03351099998690188
Right,Left,523443.353831,523443.353831,0.0
Left,Right,523443.353831,523443.890004,0.5361730000004172
Right,Mid,523443.890004,523444.359156,0.46915200003422797
Mid,Mid,523444.359156,523444.459689,0.10053299996070564
Mid,Mid,523444.459689,523444.526711,0.06702200003201142
Mid,Mid,523444.526711,523444.627243,0.1005320000112988
Mid,Right,523444.627243,523445.900656,1.273412999988068
Right,Left,523445.900656,523446.001188,0.1005320000112988
Left,Mid,523446.001188,523446.637895,0.6367069999687374
Mid,Mid,523446.637895,523446.738427,0.1005320000112988
Mid,Left,523446.738427,523447.442156,0.7037290000007488
Left,Right,523447.442156,523448.615036,1.1728799999691546
Right,Left,523448.615036,523449.821427,1.2063910000142641
Left,Right,523449.821427,523450.257068,0.4356409999891184
Right,Left,523450.257068,523450.324089,0.06702100002439693
Left,Right,523450.324089,523450.491644,0.16755499999271706
Right,Left,523450.491644,523450.558666,0.06702200003201142
Left,Left,523450.558666,523450.72622,0.16755399998510256
Left,Right,523450.72622,523450.72622,0.0
Right,Mid,523450.72622,523451.396437,0.6702170000062324
Mid,Right,523451.396437,523451.563991,0.16755399998510256
Right,Mid,523451.563991,523452.66985,1.1058590000029653
Mid,Mid,523452.66985,523453.909752,1.239902000001166
Mid,Right,523453.909752,523457.260838,3.351085999980569
Right,Mid,523457.260838,523457.294348,0.03351000003749505
Mid,Left,523457.294348,523457.461903,0.16755499999271706
Left,Right,523457.461903,523457.562435,0.1005320000112988
Right,Right,523457.562435,523458.098609,0.5361739999498241
Right,Mid,523458.098609,523458.668294,0.5696849999949336
Mid,Mid,523458.668294,523458.835848,0.16755400004331023
Mid,Left,523458.835848,523458.936381,0.10053299996070564
